paragraph_index,text,assigned_narrator,confidence,probabilities
743,"Sade bought a brown bag full of peppers more wizened and vicious-looking than chillies, tie-dyed fab...",1,0.9999992443413954,"[7.247343963970503e-22, 0.9999992443413954, 7.511735259278384e-07, 9.497543100884691e-32, 4.48507897279807e-09]"
744,Miranda bought plenty of purple thread and some unassuming polyester and viscose mix that fell well ...,1,0.9917756914280814,"[2.8181156805736597e-09, 0.9917756914280814, 0.008122962455242593, 1.6782765000039855e-47, 0.00010134329856029017]"
745,"Sade and Miranda paid for the fabric and the silver shoes together, and the shop owner bantered with...",2,0.9999579219152183,"[7.424098611936196e-24, 0.0, 0.9999579219152183, 1.2351663709724187e-18, 4.207808478189667e-05]"
746,"He also let them take, for only ten pounds, a mannequin that he no longer used because it was too ol...",1,0.9993146148572618,"[4.582837057061699e-26, 0.9993146148572618, 1.2858707385093911e-15, 0.0, 0.0006853851427370446]"
747,"At home, she put the mannequin in the bath and washed it with a flannel, from face to torso to heels...",1,0.9999493181110676,"[6.53465328329632e-08, 0.9999493181110676, 5.030044170562736e-05, 2.0557245328445682e-41, 3.161006937548883e-07]"
748,Miranda put a knitted hat on its head and started work on her coat. The lack of light in her room ma...,1,0.9999896340080761,"[9.324482363927179e-09, 0.9999896340080761, 1.0350531540209045e-05, 3.4408247426966043e-19, 6.135901283007082e-09]"
749,An influx of new guests in search of the perfect beach-to-town balanced holiday meant that Sade coul...,4,1.0,"[1.2816135293748464e-239, 4.867517742579236e-31, 1.0269336635763467e-127, 0.0, 1.0]"
750,"Eliot came and found her in the garden, where she sat beside Sade and her enormous crochet project, ...",1,0.9991989563343523,"[3.752271742823212e-46, 0.9991989563343523, 1.5363072644246482e-14, 0.0, 0.0008010436656321958]"
751,“What the fuck is that in your room?”,2,1.0,"[0.0, 0.0, 1.0, 1.2631177543463195e-95, 1.6392091567412716e-30]"
752,The butterfly veered away.,1,0.9999999999999982,"[1.4448779527258694e-77, 0.9999999999999982, 1.2382092650937397e-15, 1.7701310859582148e-190, 1.3599442864761557e-36]"
753,"“It’s a mannequin,” Miranda murmured. “Have you been having fun?”",2,0.9999999999635838,"[1.6714683050174347e-40, 0.0, 0.9999999999635838, 1.632274945138273e-160, 3.641616908259138e-11]"
754,“Yeah. But I start work tomorrow. What’s the mannequin for?”,2,0.9999999999993641,"[6.019957017575437e-98, 0.0, 0.9999999999993641, 3.495801163976212e-154, 6.356406791216137e-13]"
755,“Work?” Both Sade and Miranda looked at Eliot.,2,1.0,"[2.1403031936630812e-166, 0.0, 1.0, 1.782040992948378e-304, 3.1757854993608964e-22]"
756,“Indeed. Junior reporter at The Dover Post. Probably just retyping memos from the council on their n...,2,0.999999999703796,"[2.754221355115168e-81, 0.0, 0.999999999703796, 1.6416875280691343e-26, 2.962038313804903e-10]"
757,"“My coat,” said Miranda.",1,0.9998516493753231,"[8.255009439093231e-81, 0.9998516493753231, 0.0001483506246768836, 4.757222360731444e-212, 7.5977256801663685e-22]"
758,"“Oh.” Eliot looked at the scarf she’d begun for him, nodded politely and grabbed his bike.",1,0.9999612091908413,"[6.01554045572177e-39, 0.9999612091908413, 3.8790809155061625e-05, 2.55571524706899e-204, 3.499651296918059e-15]"
759,Agim died—it was in The Dover Post. Unexpected medical complications were cited—even Eliot was unabl...,1,0.9999994902294917,"[5.573045274765127e-19, 0.9999994902294917, 5.09260520732657e-07, 1.912201956300097e-44, 5.099876783255779e-10]"
760,In the evening Sade took advantage of the empty sitting room and watched a Nigerian film. She put he...,4,1.0,"[0.0, 0.0, 0.0, 3.190195312541431e-151, 1.0]"
761,"Miranda got up and wandered out to the garden just as Sade called out to Luc— “Mr. Dufresne, Mr. Duf...",0,1.0,"[1.0, 0.0, 0.0, 4.481495731124845e-45, 0.0]"
762,"Luc smiled at Miranda as he passed her. Sade had been teaching him how to make chin-chin, which was ...",1,0.9999799156840453,"[5.589516594183244e-11, 0.9999799156840453, 2.0048457710594342e-05, 6.626454492316619e-27, 3.580234909839241e-08]"
763,Miranda moved Luc’s spectacles and notebook onto a nearby deck chair and climbed into the hammock th...,1,0.9999501011943113,"[6.536492736424122e-11, 0.9999501011943113, 4.97971915757135e-05, 1.6751733638309272e-15, 1.0154874651126857e-07]"
764,"When she grew tired of watching and realised she couldn’t drop her hand, she began to think it possi...",1,0.9999968163453222,"[3.2976096366759365e-16, 0.9999968163453222, 3.1834048630927694e-06, 4.0236719627343627e-163, 2.498140934304637e-10]"
765,"Interesting, all is very interesting.",1,0.9999999999993001,"[1.1811088447209087e-76, 0.9999999999993001, 6.986319407926236e-13, 2.8395162898236374e-193, 2.0658613656906032e-24]"
766,Heavy footsteps crossed the grass and stopped just behind her.,1,0.9999999999976974,"[6.744181341568882e-48, 0.9999999999976974, 2.3023897358240785e-12, 3.7763018065431036e-73, 1.9124655550225813e-21]"
767,"“Miranda,” her GrandAnna whispered in her ear. Her words met the air with difficulty, as if there wa...",1,0.9999798906537292,"[2.5639174888402733e-19, 0.9999798906537292, 2.010681871845947e-05, 1.5241161211646947e-42, 2.5275521831616024e-09]"
768,Miranda said nothing. She had decided the key was to pretend as if she hadn’t heard. Her hand came l...,1,0.9999945689126764,"[3.2681342109216393e-22, 0.9999945689126764, 5.431084140014219e-06, 1.6224652419347012e-87, 3.1832831207710617e-12]"
769,"After a while she pushed herself out of the hammock, rolled confusedly on the grass, then picked her...",4,0.9999876314447902,"[0.0, 0.0, 0.0, 1.236855520972738e-05, 0.9999876314447902]"
770,"Over Lily’s shoulder, Miranda counted—four places, four people—Lily made one, Miranda made two, for ...",1,0.9994436611430227,"[1.1837072779295949e-11, 0.9994436611430227, 0.000553305746175969, 1.83648294103333e-13, 3.0330987803230194e-06]"
771,"“Who did this to them?” Miranda asked Lily, curling her arms around her mother’s neck.",2,0.999999999991017,"[5.933258294864042e-125, 0.0, 0.999999999991017, 2.891600159034846e-157, 8.98275754426459e-12]"
772,"Lily turned her head away. “I did,” she said. She sounded proud.",1,0.9999809100662223,"[4.329744201047217e-39, 0.9999809100662223, 1.9089933446272463e-05, 1.1971629223839076e-171, 3.310778058479857e-13]"
773,"The long table was made of pearl, or very clean bone, and it was crowded with plates and dishes; the...",4,1.0,"[0.0, 0.0, 0.0, 7.60994324681251e-78, 1.0]"
774,"“Miranda you must eat something,” Lily said, sorrowfully. “What will you eat? Tell me and I’ll bring...",2,0.9999999407986497,"[8.213303866449656e-33, 0.0, 0.9999999407986497, 4.5555435313985906e-97, 5.9201350282076385e-08]"
775,"Miranda shook her head. She didn’t know. No, that was wrong. She knew, but she couldn’t say it.",1,0.9999659152047152,"[9.378477188312466e-17, 0.9999659152047152, 3.408431882141265e-05, 6.420487653002624e-83, 4.764634841690811e-10]"
776,"Lily sat down at the table, opposite Jennifer and GrandAnna. Lily played with a padlock. She looked ...",1,0.999982596843894,"[6.596786904361502e-16, 0.999982596843894, 1.7394608643899613e-05, 2.6584011324916984e-16, 8.547461428591038e-09]"
777,"Miranda began to speak, but Lily raised a finger to her lips—there was a fifth in the room, someone ...",4,1.0,"[0.0, 0.0, 0.0, 1.3807554229660792e-26, 1.0]"
778,"“Eat for us,” Jennifer slurred through her padlock.",1,0.9999812509173067,"[7.677414757215193e-44, 0.9999812509173067, 1.874908267498294e-05, 2.0507157707300464e-167, 1.809430728457549e-14]"
779,"Another bomb struck, with such force that Miranda fell. She lifted herself up on her hands and crawl...",1,0.9999948440685495,"[3.6885439743947067e-17, 0.9999948440685495, 5.155919485469629e-06, 1.5226145015719432e-37, 1.196477933873132e-11]"
780,"“Will there be another one after this?” Miranda asked. No one answered her. “Oh my God,” she said. S...",2,0.9999974407458655,"[9.113005613312654e-10, 0.0, 0.9999974407458655, 1.3678750020883426e-57, 2.558342833978948e-06]"
781,"“There’s a war on,” GrandAnna said, slowly, clearly, and with great severity.",1,0.9999827476177634,"[8.860578567375584e-60, 0.9999827476177634, 1.725238221093451e-05, 3.0866245783930567e-108, 2.6051558133947026e-14]"
782,"“It’s safe in here,” Lily added. “Us Silver girls together.” She sounded sarcastic, but looked since...",1,0.9999926535381344,"[4.5786089810141414e-58, 0.9999926535381344, 7.34646181979144e-06, 4.262356628847351e-187, 4.565973377331516e-14]"
783,"Miranda’s fall had been cushioned by clothes. The clothes were familiar: jeans, a short-sleeved T-sh...",4,0.9999981673150733,"[0.0, 0.0, 0.0, 1.8326849268421606e-06, 0.9999981673150733]"
784,(he should have kept away from her),1,0.9999998365276137,"[4.908905291857986e-25, 0.9999998365276137, 1.634723862001687e-07, 1.4265700771399745e-162, 5.680287725968525e-22]"
785,oh no oh no oh oh no oh,0,1.0,"[1.0, 6.186156376042384e-29, 2.371465315289577e-46, 0.0, 1.2866184131685058e-72]"
786,"Miranda knew that she had done this, in a period of inattention. It was not unlike watching someone ...",1,0.9999978639417494,"[2.6899785194102354e-18, 0.9999978639417494, 2.1360579266134715e-06, 6.463488112442621e-60, 3.2380024552679696e-13]"
787,"More, Jennifer and GrandAnna said, but Lily came and ran a pitying hand over Miranda’s hair and her ...",1,0.982972277522929,"[4.308564231738807e-15, 0.982972277522929, 0.01696513351591756, 1.442064743691942e-16, 6.258896114914384e-05]"
788,"Her father was in the deck chair beside the hammock, his notebook on his lap. He’d fallen asleep wit...",1,0.9999142126629345,"[1.4199252894755129e-09, 0.9999142126629345, 8.573008665480319e-05, 3.4142685974231676e-20, 5.583048581067221e-08]"
789,Miranda was on the point of saying that she might need to go away again. Only she wasn’t sure what g...,2,1.0,"[0.0, 0.0, 1.0, 3.8706847606773974e-76, 2.0635418816446448e-25]"
790,"“You should have made me get out of the hammock,” Miranda said.",1,0.9999871997251586,"[1.0334363382539643e-42, 0.9999871997251586, 1.2800274841054415e-05, 1.7025219323452146e-155, 1.692748703984192e-16]"
791,Luc shook his head. “You looked far too peaceful for me to interrupt.”,1,0.9999990457493168,"[6.359832063511119e-40, 0.9999990457493168, 9.54250674398538e-07, 2.0331565366056796e-118, 8.79772614553639e-15]"
792,"Miranda laughed emptily. She asked, “What are you writing?”",2,1.0,"[2.0458648563124268e-109, 0.0, 1.0, 4.1097257883962025e-254, 2.957547989354882e-17]"
793,"Luc took his glasses off and closed them back into their case. “A recipe book, I hope. Based around ...",1,0.9996082424629242,"[1.1378017118535278e-29, 0.9996082424629242, 0.00039175733072112243, 3.831347944024215e-42, 2.0635498648509238e-10]"
794,"“Father,” Miranda said. She could only lie there and look at him.",1,0.9999811969979319,"[6.26877965682973e-38, 0.9999811969979319, 1.8803002067761665e-05, 6.554448361566588e-150, 8.710743630133264e-18]"
795,“What if we sold the house?” Luc said. “What if I went back to food writing and we went back to Lond...,2,0.9999999999999512,"[3.079564411632143e-243, 0.0, 0.9999999999999512, 1.0075388867536812e-105, 4.9078294168454533e-14]"
796,"Miranda held her hand out to him, even though she had no chance of touching him from where she was.",1,0.9999988156200038,"[5.0500365661755735e-22, 0.9999988156200038, 1.1843799963887067e-06, 2.3660872563219457e-193, 1.6304594390972276e-16]"
797,"“I don’t mind. I’m sure Eliot is the same. We’ll do whatever you like,” she told him, not really bel...",1,0.999913896935804,"[2.9038251087744957e-15, 0.999913896935804, 8.610245318742954e-05, 1.6713518019527833e-54, 6.110056022397949e-10]"
798,"“Miranda,” Luc said. “You look . . . so different, since . . . I don’t think you understand how diff...",1,0.998036413269514,"[5.5866979803982154e-45, 0.998036413269514, 0.0019635867304861948, 4.08452104014713e-136, 4.7996976516086494e-18]"
799,"“I cut my hair and lost some weight—which I’ll put back on, really I will—that’s all.”",1,0.999994903229723,"[6.798860497583689e-49, 0.999994903229723, 5.0967689964032e-06, 3.9391578021461126e-150, 1.2805164123563111e-12]"
800,Luc put his glasses on again and looked her over. He shook his head.,1,0.9999999970315452,"[2.1211475152065004e-35, 0.9999999970315452, 2.968454725269009e-09, 2.041900732561209e-126, 2.5446196133944956e-20]"
801,“Something misgives me.”,1,0.9999787709591268,"[9.44733384548176e-62, 0.9999787709591268, 2.1229040872999974e-05, 1.1676129064131295e-308, 1.9681105358373646e-25]"
802,Miranda said nothing. What was there to say?,2,1.0,"[0.0, 0.0, 1.0, 0.0, 7.173806366141002e-50]"
803,"“What’s your date of birth, daughter of mine?”",2,1.0,"[3.3114227904218966e-190, 0.0, 1.0, 1.0970683754547384e-121, 8.69292426750742e-17]"
804,"“November 12th,” she said, and laughed. Her father did too.",1,0.9999952415947929,"[2.594241754125303e-50, 0.9999952415947929, 4.758405199398047e-06, 8.719882202205288e-147, 8.032758222020757e-15]"
805,“And the year?” he asked.,2,1.0,"[4.356665794211956e-152, 0.0, 1.0, 2.315340204156285e-255, 1.7924513093323097e-25]"
806,"And the year, and the year, and the year. There was no answer anywhere. She tried not to panic. Four...",1,0.9847377550241663,"[1.2560874037729377e-16, 0.9847377550241663, 0.015257812370291285, 7.5169211956693006e-34, 4.432605542266425e-06]"
807,"“But seriously, Miranda. What if we left? I would not even sell the place, just rent it or something...",2,0.9999999999999627,"[1.2294351684735965e-56, 0.0, 0.9999999999999627, 9.676039692830799e-83, 3.716883198327999e-14]"
808,"Miranda waited for more, but there wasn’t any more.",1,0.999999995937825,"[2.1621850518383967e-66, 0.999999995937825, 4.062174990352012e-09, 4.68298284316773e-173, 2.8581728559835523e-19]"
809,"“We’ve been happy here,” she said, gently. “Moving here was a good thing. You’re not to be a Calvini...",1,0.9998844925063128,"[7.260037339493698e-16, 0.9998844925063128, 0.00011550713067886614, 4.1564049171157724e-58, 3.630078524874482e-10]"
810,"“I like you,” her father said, and got up to start seeing about breakfast orders.",1,0.9999799441369699,"[3.4203217691249904e-57, 0.9999799441369699, 2.0055863001194317e-05, 1.1468995375160472e-162, 2.8794638422326254e-14]"
811,Miranda went to her psychomantium and turned it upside down looking for her passport. She couldn’t f...,1,0.9998225680194188,"[1.245598125202948e-12, 0.9998225680194188, 0.000177301928440601, 2.7109947466465737e-24, 1.3005089521024112e-07]"
812,"Miranda knocked on Eliot’s door, and when he didn’t reply, she went into his room and took his passp...",1,0.6686608087231108,"[8.914837021076524e-21, 0.6686608087231108, 0.3300885830895645, 8.633785617291086e-11, 0.0012506081009868366]"
813,"Dad packed all Lily’s things up one day in the middle of August. Miri knew what he was doing, and sh...",1,0.6252204726276971,"[7.403606404953748e-17, 0.6252204726276971, 0.374260378557068, 2.1304881710854525e-09, 0.0005191466847467817]"
814,"“They’re all going to charity,” Dad said. “Miranda won’t wear these things, use these things. It wou...",2,0.7663970459364671,"[1.4161754657551625e-24, 0.2269447166814132, 0.7663970459364671, 3.284736987211631e-27, 0.0066582373821196155]"
815,"I thought briefly of pulling the door shut and locking him in somehow (how?). I thought, Don’t take ...",2,0.9999999998741842,"[5.503406640962167e-25, 0.0, 0.9999999998741842, 3.7176704649109833e-93, 1.258162345741595e-10]"
816,Dad opened his arms. The bare room seemed to settle around his shoulders like a cloak. It took me a ...,1,0.999972726171086,"[1.4163643505687376e-10, 0.999972726171086, 2.727348258177099e-05, 1.7421596639129963e-36, 2.0469531814330674e-10]"
817,"“Listen,” he said. “I cannot endure that dream again.”",1,0.9999189231865515,"[2.240884180133185e-52, 0.9999189231865515, 8.107681344858882e-05, 3.1880873742128874e-163, 2.8643962884163664e-16]"
818,"“What dream,” I said.",1,0.9998695856246196,"[4.2422473511195427e-75, 0.9998695856246196, 0.00013041437538035945, 9.147211990919389e-243, 6.3731724967093315e-27]"
819,"“The one where it’s dark, and the house gets warm, warmer. Then it’s hot and I’m all . . . dried out...",3,1.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
820,I had nothing to say. I picked up a box and walked out to the lift with it. That’s what I did instea...,1,0.999937951444177,"[2.0351780040050202e-13, 0.999937951444177, 6.204771992042919e-05, 8.578416107490203e-26, 8.356989103151528e-10]"
821,"By the end of August, Eliot’s scarf was ready, and the fat dove-grey band of wool took pride of plac...",1,0.7087999204569088,"[1.3722440181509115e-12, 0.7087999204569088, 0.2525456600760419, 3.113832545675004e-33, 0.038654419465677124]"
822,"Later, Eliot dragged her down to the beach to swim, but she wasn’t strong enough, so he stayed on th...",2,0.9999992938566409,"[1.2903844628498905e-52, 0.0, 0.9999992938566409, 1.730321446322506e-130, 7.061433589474519e-07]"
823,"“No one wrote in or said anything about it—not one letter,” Eliot said. “I checked.”",1,0.9999813072535164,"[6.323773373049221e-58, 0.9999813072535164, 1.8692745917316785e-05, 2.7363419029024223e-148, 5.661877250476207e-13]"
824,Miranda’s ice cream was melting onto her hand.,1,0.9999999999991989,"[1.8255785250832237e-40, 0.9999999999991989, 8.012456543231452e-13, 1.6697536950372645e-115, 3.4162593661364554e-30]"
825,"“It’s an über-local paper,” she said, when Eliot wouldn’t let her get away with not responding. “The...",1,0.9999679992701646,"[4.0009042514791286e-26, 0.9999679992701646, 3.1999673835303395e-05, 2.6052061663025283e-103, 1.056000457641243e-09]"
826,"“Hm,” said Eliot. “There were letters from people complaining about misanthropic parking attendants....",1,0.9999999989585292,"[3.320569728209745e-60, 0.9999999989585292, 1.0414645550852155e-09, 5.871535111368497e-94, 6.231155583474412e-15]"
827,A boy who was building a sandcastle nearby looked over at them. Miranda pointed at his handiwork and...,1,0.9999999729635517,"[8.641961225967514e-19, 0.9999999729635517, 2.7036444289234723e-08, 6.269672679137354e-37, 4.412198074774499e-15]"
828,"Gruffly, the boy called out: “You can kick it over if you like.”",1,0.9998770392382315,"[4.221008155705961e-34, 0.9998770392382315, 0.00012296076176653603, 1.2627067822051965e-175, 1.5564398910619311e-15]"
829,"“You are very kind,” Miranda said, and stayed where she was.",1,0.9997733656107272,"[2.6189666287620473e-38, 0.9997733656107272, 0.00022663438925415682, 2.094708084849221e-191, 1.85583372719961e-14]"
830,“Can I kick it over?” Eliot asked. The boy shook his head. His eyes were almost the same grey as the...,2,0.9999999850529382,"[5.895608256617108e-90, 0.0, 0.9999999850529382, 2.386691393313554e-58, 1.4947061829644255e-08]"
831,"They opened each other’s envelopes on results day, and Miranda felt that the rows of numbers and per...",1,0.9916605548062531,"[1.2474389774967101e-08, 0.9916605548062531, 0.008164980472701472, 4.5509304615147594e-38, 0.00017445224665569797]"
832,"“Fuck you Cambridge fuck you Cambridge fuck you,” he chanted.",1,0.9999999034020546,"[1.2379431157205484e-21, 0.9999999034020546, 9.659794079864089e-08, 7.332891895258529e-75, 4.673899642594435e-15]"
833,"Eliot and Miranda walked out of school with their arms around each other. They passed Jalil, standin...",1,0.9999868291864313,"[3.7582395224244056e-14, 0.9999868291864313, 1.3170638950430655e-05, 4.874326205054298e-48, 1.745802367716369e-10]"
834,"Tijana was nearby, with her mother. Tijana’s mother was radiant with smiles, but Tijana’s eyes were ...",1,0.9999999946045408,"[1.7969505085541774e-16, 0.9999999946045408, 5.395428066790737e-09, 4.402629664609366e-55, 3.0997225897361e-14]"
835,"September ended. The night before Eliot was due to leave, Miranda was so cold in her bed that she kn...",1,0.9996998437576783,"[3.228516298156269e-08, 0.9996998437576783, 0.0002986056365656861, 1.8296465935786243e-55, 1.5183205930704284e-06]"
836,"The next morning, his preparations were simple. He had one suitcase. He slung his satchel across his...",1,0.9409824353984897,"[9.301840488682149e-16, 0.9409824353984897, 0.058897226277267095, 2.743670128634372e-17, 0.0001203383242422235]"
837,"Sade smiled, but said nothing. She appeared to be conserving energy.",1,0.9999999997615411,"[1.4832477637276917e-59, 0.9999999997615411, 2.3845881447663566e-10, 1.6592281929239173e-203, 1.292446501483071e-16]"
838,"All the way to the airport, Miranda and Eliot could not stop looking at each other. Luc let them sit...",1,0.9999702320526859,"[3.107689110362019e-09, 0.9999702320526859, 2.9754189219245646e-05, 1.6529314201398422e-51, 1.065040577337032e-08]"
839,She took Luc’s hand and walked away quickly.,1,0.9999999976760461,"[6.289570598035494e-61, 0.9999999976760461, 2.32395404958683e-09, 5.902525894605215e-163, 2.010084794658451e-33]"
840,The next day Miranda’s overcoat was ready. She could barely believe that such a simple-looking coat ...,1,0.9999990490221055,"[1.3303319732992786e-29, 0.9999990490221055, 9.509331968566124e-07, 2.402567374444544e-38, 4.469751860601701e-11]"
841,"proved very useful for me when Miranda, Luc and Eliot left for the airport. Especially as I did not ...",1,0.7200746608881842,"[2.1671906939793058e-16, 0.7200746608881842, 0.2797768808262926, 2.5483721587383362e-09, 0.0001484557371509552]"
842,"Eliot had left his room painfully tidy, chair fitted into desk like a puzzle, his bed made (his bed ...",3,1.0,"[4.283504058443726e-55, 0.0, 0.0, 1.0, 0.0]"
843,"A moment of utter silence throughout me, then the mannequin opened the door. It bent and picked the ...",3,0.9496432217486953,"[2.6997351102394107e-28, 0.0, 0.04517787985143928, 0.9496432217486953, 0.00517889839986522]"
844,"When she saw what it was, she was so afraid that she became stupid and babbled senselessly. The mann...",1,0.999992399235216,"[2.5879062548884827e-10, 0.999992399235216, 7.598234502750487e-06, 1.5946902300884018e-27, 2.2714908771087516e-09]"
845,(this had not at all been accounted for),1,0.9999998481420667,"[3.134190617242243e-50, 0.9999998481420667, 1.5185793304511777e-07, 4.7139890720500795e-143, 2.582308751000538e-32]"
846,"her heart stopped beating. It was some sort of trick, for I was certain that the woman was still ali...",1,0.998761641262776,"[6.328394644205823e-10, 0.998761641262776, 0.001231616376070668, 2.6416706193697896e-08, 6.715311607532692e-06]"
847,"She bit at the white side—she bit! In my distraction I lost hold of the other black guests, the coup...",0,1.0,"[1.0, 0.0, 0.0, 1.339948858334628e-67, 0.0]"
848,"The next day, the frock coat was the last thing Miranda took on her way out of her room; she pulled ...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0]"
849,On the first day of Freshers Week the sunlight turned the stone buildings silver. Dad got so baffled...,2,0.9223790867020907,"[1.1801272861148542e-29, 2.336175920792622e-06, 0.9223790867020907, 5.360431268534287e-06, 0.07761321669071981]"
850,"Everyone seemed upbeat, except for Tijana. I discovered her at matriculation dinner. She was sullen ...",1,0.9872069716969267,"[2.0663242716219032e-10, 0.9872069716969267, 0.012774650275000191, 3.3051999395501087e-26, 1.8377821440655233e-05]"
851,"The game was to flip penny coins into each other’s wineglasses. If you found a penny in your wine, t...",4,0.9873435978176366,"[1.464041857956108e-88, 4.6463840669669e-14, 0.012656305214434073, 9.696788363979387e-08, 0.9873435978176366]"
852,"Tijana turned to me and nodded. “Thanks,” she said. “You’re right. I was being unreasonable. The win...",1,0.9000810952983163,"[1.0013621688965035e-10, 0.9000810952983163, 0.09982135214025473, 9.848980163515293e-18, 9.755246129275453e-05]"
853,Tijana broke the silence by asking the question that sat between me and the others at our table. “We...,2,1.0,"[1.2257424348015282e-252, 0.0, 1.0, 4.83685442936796e-64, 9.941132537950059e-18]"
854,She meant the grey-haired couple with the Kentish-farmer accents who had hugged me golf club–shaped ...,1,0.9999998430878144,"[1.5484693992125651e-38, 0.9999998430878144, 1.569074218669615e-07, 4.369507899858412e-277, 4.7637300327986705e-12]"
855,"“Yeah,” I said. “I’m adopted. Obviously. Neither of them went to university, so it’s a big deal for ...",1,0.9996410083374636,"[7.116602062303461e-27, 0.9996410083374636, 0.00035899116757257606, 1.0362185497682125e-61, 4.949637648127068e-10]"
856,"Across the table, a girl with a freshly scrubbed-looking face began telling a story about a friend o...",1,0.9999944361581016,"[2.9507079865128494e-16, 0.9999944361581016, 5.563598572664965e-06, 4.796165828723279e-47, 2.4332500945104327e-10]"
857,After dinner Tijana and I walked back to the foot of her staircase. Someone had said that our colleg...,1,0.9996873165144187,"[7.649152756958525e-08, 0.9996873165144187, 0.0003124341872305754, 2.1497684126972244e-11, 1.727853251435594e-07]"
858,At first it just seemed as if her eyes were sparkling excessively. Aside from the wetness of her eye...,1,0.9999994965365244,"[4.1969948174795597e-19, 0.9999994965365244, 5.034404340190282e-07, 1.1438592203319534e-199, 2.3041829985252512e-11]"
859,The porter’s lodge was lit up and I could make out the large shape of one of the porters behind his ...,4,1.0,"[0.0, 0.0, 0.0, 1.5943715996308183e-23, 1.0]"
860,“My cousin drank bleach and died this summer. He was all fucked up over something that happened to h...,2,0.9999855579449967,"[5.887589793025621e-32, 0.0, 0.9999855579449967, 2.748317319444656e-49, 1.4442055003347144e-05]"
861,"“I’m sorry the summer was like that,” I said.",1,0.9999933271992402,"[4.538551419573031e-53, 0.9999933271992402, 6.6728007545006344e-06, 1.5878448960359602e-132, 5.0728912394568496e-15]"
862,She was drunker than she knew. Before I could say anything she’d convinced herself that she was bein...,1,0.8967862735973287,"[1.3859944465459226e-17, 0.8967862735973287, 0.10321303377781023, 6.257439056592724e-28, 6.92624861074208e-07]"
863,“I don’t know. I feel looked at.”,1,0.999999036496611,"[3.191022537141368e-64, 0.999999036496611, 9.63503388881284e-07, 4.989671780260795e-246, 2.7100684525920325e-18]"
864,"“You’ve been fine,” I assured her. “Nothing out of the ordinary, I promise. I would have subtracted ...",1,0.9998920890104833,"[5.391426092728833e-15, 0.9998920890104833, 0.00010787032002426612, 6.885049981547414e-48, 4.066948667823262e-08]"
865,"She smiled, a real smile. “Good night. I’ll see you tomorrow?”",2,0.9999999999958176,"[1.3056352951184116e-69, 0.0, 0.9999999999958176, 1.4675904371537648e-170, 4.18262786091739e-12]"
866,"My room was almost opposite Tijana’s. Walking back around New Court, I saw a girl struggling through...",1,0.9997199801725964,"[4.506426159546391e-12, 0.9997199801725964, 0.00027984457761178155, 6.373366093348525e-15, 1.752452785479033e-07]"
867,"“So you got in,” I called out to her.",1,0.9999285188306157,"[1.8186981304871816e-36, 0.9999285188306157, 7.148116938420325e-05, 9.404246645491301e-233, 5.247538621730191e-21]"
868,"She twirled so that her hair and the full skirt of her coat flew out around her, and then she curtse...",1,0.9999956852191604,"[2.3287938705007873e-20, 0.9999956852191604, 4.314762642048187e-06, 9.370583001771034e-150, 1.8197763232212824e-11]"
869,"In my room at college, the walls have a strange relationship with the ceiling. The room feels as if ...",3,0.9999999999885976,"[1.1401632561539878e-11, 0.0, 0.0, 0.9999999999885976, 0.0]"
870,"I had already bought the book for myself, with pocket money years ago. I opened it (its cover was cr...",1,0.9999999795104497,"[2.0014793403460707e-30, 0.9999999795104497, 2.0489545538136185e-08, 1.7392432454508974e-174, 4.817497167376598e-15]"
871,"and read my favourite story again. I read about the soucouyant, the wicked old woman who flies from ...",0,1.0,"[1.0, 0.0, 0.0, 8.988901887118516e-62, 0.0]"
872,I read to the walls. “Kill the soucouyant.” Dawn tore a rosy line through the clouds. “Find her skin...,1,0.999170840548458,"[2.869148530217429e-11, 0.999170840548458, 0.0008269125106985988, 4.573267571073455e-13, 2.2469116943685634e-06]"
873,"I folded that page over at the corner and read on, no longer aloud. As always, the soucouyant seemed...",1,0.9991397525571494,"[1.449170426361424e-07, 0.9991397525571494, 0.0007584341867262128, 3.239104628506453e-89, 0.00010166833908170505]"
874,My mum keeps worrying that she’s not filling the space left by my birth mother. My dad was the same ...,3,0.9992878555277365,"[8.313078955466211e-82, 7.725000459589464e-15, 0.0001826058823872985, 0.9992878555277365, 0.0005295385898684932]"
875,"During the first few weeks, I saw Tijana every day. We went to the Freshers Fair together and debate...",2,0.9700310622185652,"[2.6695664587560236e-36, 0.0, 0.9700310622185652, 3.115959932295036e-06, 0.029965821821502092]"
876,Someone else called out to me from a stall—their accent was African—“Hello my sister!” I knew he was...,0,1.0,"[1.0, 0.0, 0.0, 2.5748683574077295e-72, 0.0]"
877,"I frowned and said “No,” and tried to pass him, but he pressed a leaflet into my hand anyway. I walk...",1,0.9999504086438017,"[1.4096813981295569e-14, 0.9999504086438017, 4.958059583249684e-05, 3.8667914716961604e-40, 1.0760351512151245e-08]"
878,"Tijana caught up with me, looking pleased with herself. “What were those strangely dressed people?” ...",2,0.9999999999999983,"[5.32366e-319, 0.0, 0.9999999999999983, 1.1345835347711922e-86, 1.6718091393982344e-15]"
