paragraph_index,text,assigned_narrator,confidence,probabilities
283,"White is for witching, a colour to be worn so that all other colours can enter you, so that you may ...",5,1.0,"[0.0, 0.0, 5.230899126578197e-23, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
284,"Four years later Anna Good put the cream dress on again, and an expensive white coat that Andrew had...",5,1.0,"[0.0, 0.0, 3.872769289397562e-17, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
285,Sade looked up from the ironing board with eyes like liquidized stars.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
286,"Sade seemed to laugh; at least, her shoulders shook.",1,1.0,"[0.0, 1.0, 1.3323125057168288e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
287,"Miranda picked up her notes and said she was sorry from behind them. She left the larder quietly, wa...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
288,"Sade sat at the other end of the garden, by the back door, in case she was called. For months she ha...",5,0.9999999999979714,"[0.0, 0.0, 2.0283642603591646e-12, 0.0, 0.0, 0.9999999999979714, 0.0, 0.0, 0.0]"
289,"When Sade glanced over, she picked up the thick smoothie that Sade had blended for her and pretended...",5,0.999999965704817,"[0.0, 0.0, 3.429518322025117e-08, 0.0, 0.0, 0.999999965704817, 0.0, 0.0, 0.0]"
290,Eliot drank from her glass and suddenly half her smoothie was gone.,5,1.0,"[0.0, 0.0, 2.022863113095429e-23, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
291,"Miranda had spent the previous weekend looking through her GrandAnna’s prudent, economical knitting ...",5,0.9999999998218776,"[0.0, 0.0, 1.7812238427450532e-10, 0.0, 0.0, 0.9999999998218776, 0.0, 0.0, 0.0]"
292,"After their last exam, Eliot vanished with a group of friends whose schoolbags clanked with bottles,...",5,0.9999999895010349,"[0.0, 0.0, 1.0498965928562723e-08, 0.0, 0.0, 0.9999999895010349, 0.0, 0.0, 0.0]"
293,"Miranda found Sade and they went down to London together, in search of suitable scarf and coat fabri...",5,0.9999999997843609,"[0.0, 0.0, 2.156392434997057e-10, 0.0, 0.0, 0.9999999997843609, 0.0, 0.0, 0.0]"
294,"Sade bought a brown bag full of peppers more wizened and vicious-looking than chillies, tie-dyed fab...",5,0.9999999970580546,"[0.0, 0.0, 2.9419450011459245e-09, 0.0, 0.0, 0.9999999970580546, 0.0, 0.0, 0.0]"
295,"He also let them take, for only ten pounds, a mannequin that he no longer used because it was too ol...",5,0.9999969666167985,"[0.0, 0.0, 3.033383201415382e-06, 0.0, 0.0, 0.9999969666167985, 0.0, 0.0, 0.0]"
296,"At home, she put the mannequin in the bath and washed it with a flannel, from face to torso to heels...",5,0.9999999969948412,"[0.0, 0.0, 3.005159888182654e-09, 0.0, 0.0, 0.9999999969948412, 0.0, 0.0, 0.0]"
297,Miranda put a knitted hat on its head and started work on her coat. The lack of light in her room ma...,5,0.999999999772065,"[0.0, 0.0, 2.2793465248630965e-10, 0.0, 0.0, 0.999999999772065, 0.0, 0.0, 0.0]"
298,An influx of new guests in search of the perfect beach-to-town balanced holiday meant that Sade coul...,2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 9.957917965879363e-30, 0.0, 0.0, 0.0]"
299,"Eliot came and found her in the garden, where she sat beside Sade and her enormous crochet project, ...",5,0.9999959547965123,"[0.0, 0.0, 4.045203487132461e-06, 0.0, 0.0, 0.9999959547965123, 0.0, 0.0, 0.0]"
300,The butterfly veered away.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
301,Agim died—it was in The Dover Post. Unexpected medical complications were cited—even Eliot was unabl...,5,0.9999999999993214,"[0.0, 0.0, 6.801231463248006e-13, 0.0, 0.0, 0.9999999999993214, 0.0, 0.0, 0.0]"
302,In the evening Sade took advantage of the empty sitting room and watched a Nigerian film. She put he...,2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
303,"Luc smiled at Miranda as he passed her. Sade had been teaching him how to make chin-chin, which was ...",5,0.9999999825667808,"[0.0, 0.0, 1.743322043833678e-08, 0.0, 0.0, 0.9999999825667808, 0.0, 0.0, 0.0]"
304,Miranda moved Luc’s spectacles and notebook onto a nearby deck chair and climbed into the hammock th...,5,0.9999999982788701,"[0.0, 0.0, 1.7211299632082308e-09, 0.0, 0.0, 0.9999999982788701, 0.0, 0.0, 0.0]"
305,"When she grew tired of watching and realised she couldn’t drop her hand, she began to think it possi...",5,0.9999999999999538,"[0.0, 0.0, 4.653005087294842e-14, 0.0, 0.0, 0.9999999999999538, 0.0, 0.0, 0.0]"
306,"Interesting, all is very interesting.",0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
307,She closed her eyes.,5,1.0,"[0.0, 0.0, 4.501284617852519e-59, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
308,Heavy footsteps crossed the grass and stopped just behind her.,5,1.0,"[0.0, 0.0, 3.3304102300534896e-31, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
309,Miranda said nothing. She had decided the key was to pretend as if she hadn’t heard. Her hand came l...,5,1.0,"[0.0, 0.0, 3.1179168432126954e-25, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
310,"After a while she pushed herself out of the hammock, rolled confusedly on the grass, then picked her...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
311,"Over Lily’s shoulder, Miranda counted—four places, four people—Lily made one, Miranda made two, for ...",5,0.9999997326007775,"[0.0, 0.0, 2.673992230187546e-07, 0.0, 0.0, 0.9999997326007775, 0.0, 0.0, 0.0]"
312,"The long table was made of pearl, or very clean bone, and it was crowded with plates and dishes; the...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
313,"Miranda shook her head. She didn’t know. No, that was wrong. She knew, but she couldn’t say it.",5,1.0,"[0.0, 0.0, 5.276917745447961e-27, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
314,"Lily sat down at the table, opposite Jennifer and GrandAnna. Lily played with a padlock. She looked ...",5,0.999999999971454,"[0.0, 0.0, 2.8547423980439376e-11, 0.0, 0.0, 0.999999999971454, 0.0, 0.0, 0.0]"
315,"Miranda began to speak, but Lily raised a finger to her lips—there was a fifth in the room, someone ...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
316,"Another bomb struck, with such force that Miranda fell. She lifted herself up on her hands and crawl...",5,1.0,"[0.0, 0.0, 4.1031026181960156e-16, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
317,"Miranda’s fall had been cushioned by clothes. The clothes were familiar: jeans, a short-sleeved T-sh...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
318,"More, Jennifer and GrandAnna said, but Lily came and ran a pitying hand over Miranda’s hair and her ...",5,0.9999999855325045,"[0.0, 0.0, 1.4467496769173562e-08, 0.0, 0.0, 0.9999999855325045, 0.0, 0.0, 0.0]"
319,"Her father was in the deck chair beside the hammock, his notebook on his lap. He’d fallen asleep wit...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 1.9029258546638574e-16, 0.0, 1.0, 0.0, 0.0]"
320,Miranda was on the point of saying that she might need to go away again. Only she wasn’t sure what g...,2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
321,Luc put his glasses on again and looked her over. He shook his head.,5,1.0,"[0.0, 0.0, 8.834661144489476e-44, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
322,"Miranda said nothing. What was there to say? Miranda waited for more, but there wasn’t any more.",7,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
323,Miranda went to her psychomantium and turned it upside down looking for her passport. She couldn’t f...,5,0.9999999999001972,"[0.0, 0.0, 9.980209977361149e-11, 0.0, 0.0, 0.9999999999001972, 0.0, 0.0, 0.0]"
324,"Miranda knocked on Eliot’s door, and when he didn’t reply, she went into his room and took his passp...",5,0.999994260669904,"[0.0, 0.0, 5.739330095993946e-06, 0.0, 0.0, 0.999994260669904, 0.0, 0.0, 0.0]"
325,"Dad packed all Lily’s things up one day in the middle of August. Miri knew what he was doing, and sh...",6,0.9999943407171212,"[0.0, 0.0, 0.0, 4.253780884259999e-134, 5.659282879486142e-06, 0.0, 0.9999943407171212, 0.0, 0.0]"
326,Dad opened his arms. The bare room seemed to settle around his shoulders like a cloak. It took me a ...,6,0.9999999999999645,"[0.0, 0.0, 0.0, 0.0, 3.636172389224981e-14, 0.0, 0.9999999999999645, 0.0, 0.0]"
327,I had nothing to say. I picked up a box and walked out to the lift with it. That’s what I did instea...,6,0.9999999999246683,"[0.0, 0.0, 0.0, 0.0, 7.533236561788197e-11, 0.0, 0.9999999999246683, 0.0, 0.0]"
328,"By the end of August, Eliot’s scarf was ready, and the fat dove-grey band of wool took pride of plac...",5,0.9999880640873701,"[0.0, 0.0, 1.1935912631595945e-05, 0.0, 0.0, 0.9999880640873701, 0.0, 0.0, 0.0]"
329,Miranda’s ice cream was melting onto her hand.,5,1.0,"[0.0, 0.0, 1.2885475202484743e-49, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
330,A boy who was building a sandcastle nearby looked over at them. Miranda pointed at his handiwork and...,5,1.0,"[0.0, 0.0, 1.3301968803174645e-20, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
331,"They opened each other’s envelopes on results day, and Miranda felt that the rows of numbers and per...",5,0.9999996141958147,"[0.0, 0.0, 3.8580418626810786e-07, 0.0, 0.0, 0.9999996141958147, 0.0, 0.0, 0.0]"
332,"Eliot and Miranda walked out of school with their arms around each other. They passed Jalil, standin...",5,0.9999999999999929,"[0.0, 0.0, 8.724090825228286e-15, 0.0, 0.0, 0.9999999999999929, 0.0, 0.0, 0.0]"
333,"Tijana was nearby, with her mother. Tijana’s mother was radiant with smiles, but Tijana’s eyes were ...",5,1.0,"[0.0, 0.0, 2.358370321383306e-17, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
334,"• Sade smiled, but said nothing. She appeared to be conserving energy.",5,1.0,"[0.0, 0.0, 1.863014842257251e-44, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
335,"All the way to the airport, Miranda and Eliot could not stop looking at each other. Luc let them sit...",5,0.9999999999999787,"[0.0, 0.0, 2.2978377950070585e-14, 0.0, 0.0, 0.9999999999999787, 0.0, 0.0, 0.0]"
336,She took Luc’s hand and walked away quickly.,5,1.0,"[0.0, 0.0, 3.517802687728896e-73, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
337,The next day Miranda’s overcoat was ready. She could barely believe that such a simple-looking coat ...,6,0.9998534351033941,"[0.0, 0.0, 0.0, 0.0, 0.00014656489660554034, 0.0, 0.9998534351033941, 0.0, 0.0]"
338,"Eliot had left his room painfully tidy, chair fitted into desk like a puzzle, his bed made (his bed ...",3,1.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
339,"When she saw what it was, she was so afraid that she became stupid and babbled senselessly. The mann...",6,0.99999983725223,"[0.0, 0.0, 0.0, 0.0, 1.627477706399455e-07, 0.0, 0.99999983725223, 0.0, 0.0]"
340,"She bit at the white side—she bit! In my distraction I lost hold of the other black guests, the coup...",8,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
341,"The next day, the frock coat was the last thing Miranda took on her way out of her room; she pulled ...",1,0.999998988752887,"[0.0, 0.999998988752887, 1.0112471129430439e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
342,"Everyone seemed upbeat, except for Tijana. I discovered her at matriculation dinner. She was sullen ...",6,0.9999999928699292,"[0.0, 0.0, 0.0, 0.0, 7.130070508066838e-09, 0.0, 0.9999999928699292, 0.0, 0.0]"
343,She meant the grey-haired couple with the Kentish-farmer accents who had hugged me golf club–shaped ...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 6.8353455175527e-18, 0.0, 1.0, 0.0, 0.0]"
344,"Across the table, a girl with a freshly scrubbed-looking face began telling a story about a friend o...",6,0.9999999952724501,"[0.0, 0.0, 0.0, 0.0, 4.727549068944334e-09, 0.0, 0.9999999952724501, 0.0, 0.0]"
345,After dinner Tijana and I walked back to the foot of her staircase. Someone had said that our colleg...,6,0.9999999999665636,"[0.0, 0.0, 0.0, 0.0, 3.34362634613334e-11, 0.0, 0.9999999999665636, 0.0, 0.0]"
346,At first it just seemed as if her eyes were sparkling excessively. Aside from the wetness of her eye...,6,0.9999999999999911,"[0.0, 0.0, 0.0, 0.0, 8.465910968430959e-15, 0.0, 0.9999999999999911, 0.0, 0.0]"
347,The porter’s lodge was lit up and I could make out the large shape of one of the porters behind his ...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
348,"My room was almost opposite Tijana’s. Walking back around New Court, I saw a girl struggling through...",6,0.9999999968787066,"[0.0, 0.0, 0.0, 0.0, 3.121293985471688e-09, 0.0, 0.9999999968787066, 0.0, 0.0]"
349,"She twirled so that her hair and the full skirt of her coat flew out around her, and then she curtse...",5,1.0,"[0.0, 0.0, 1.051975813338831e-16, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
350,"I had already bought the book for myself, with pocket money years ago. I opened it (its cover was cr...",8,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
351,My mum keeps worrying that she’s not filling the space left by my birth mother. My dad was the same ...,3,0.9999998301195492,"[0.0, 0.0, 0.0, 0.9999998301195492, 6.188948325879313e-09, 0.0, 1.6369150234946586e-07, 0.0, 0.0]"
352,"During the first few weeks, I saw Tijana every day. We went to the Freshers Fair together and debate...",3,0.999867069975808,"[0.0, 0.0, 0.0, 0.999867069975808, 0.00013293002419235888, 0.0, 0.0, 0.0, 0.0]"
353,"(I will really resent you if you persist with this) She tutted, hugged me and kissed my cheek. I hug...",6,0.9999999999999982,"[0.0, 0.0, 0.0, 0.0, 1.7707254115096933e-15, 0.0, 0.9999999999999982, 0.0, 0.0]"
354,In the first couple of weeks I only caught glimpses of Miranda—Miranda in the phone booth across fro...,6,0.9999999999999947,"[0.0, 0.0, 0.0, 0.0, 5.99692724221472e-15, 0.0, 0.9999999999999947, 0.0, 0.0]"
355,Miranda wasn’t among us gowned girls in cocktail dresses at formal hall. She didn’t come to the Fres...,6,0.9999999999987725,"[0.0, 0.0, 0.0, 0.0, 1.2268110089218223e-12, 0.0, 0.9999999999987725, 0.0, 0.0]"
356,"She trembled all over as the notched shadow of the church fell on her, but she kept her hands steady...",6,0.9999999999976534,"[0.0, 0.0, 0.0, 0.0, 2.3469406775945684e-12, 0.0, 0.9999999999976534, 0.0, 0.0]"
357,"Cat had red hair and so did her brother, Paddy, who kept chatting me up. Red hair didn’t work on Pad...",6,0.999999999635591,"[0.0, 0.0, 0.0, 0.0, 3.644090332120451e-10, 0.0, 0.999999999635591, 0.0, 0.0]"
358,"In Narnia a girl might ring a bell in a deserted temple and feel the chime in her eyes, pure as the ...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
359,The guy who’d sat on the other side of Tijana at matric dinner came up to me while I was in the comp...,6,0.9999999999994618,"[0.0, 0.0, 0.0, 0.0, 5.386655628267465e-13, 0.0, 0.9999999999994618, 0.0, 0.0]"
360,"The University Library is a mouth shut tight, each tooth a book, each book growing over, under and b...",3,0.999992170824022,"[0.0, 0.0, 0.0, 0.999992170824022, 7.82917597779151e-06, 0.0, 0.0, 0.0, 0.0]"
361,"I looked around for a seat, so I wouldn’t have to stand up and crick my own neck in order to see her...",6,0.9999999999996909,"[0.0, 0.0, 0.0, 0.0, 3.0858723241004994e-13, 0.0, 0.9999999999996909, 0.0, 0.0]"
362,"She’s unreal, she’s an affected little goose The nearest empty seat was two bookshelves away. I tuck...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 4.2278890731639605e-18, 0.0, 1.0, 0.0, 0.0]"
363,"We looked at each other for a decade, or at least eight months.",0,0.9999999235505996,"[0.9999999235505996, 0.0, 0.0, 0.0, 2.4930612221737034e-33, 0.0, 7.644939963184873e-08, 0.0, 0.0]"
364,"I went and knocked on Tijana’s door just before dinner, to see if she was going to come to hall.",6,1.0,"[0.0, 0.0, 0.0, 0.0, 3.536984971089742e-17, 0.0, 1.0, 0.0, 0.0]"
365,"I bopped her again, gentler than the first time, but she dropped flat beneath her covers as if I’d d...",6,0.9999999999945501,"[0.0, 0.0, 0.0, 0.0, 5.450207410208718e-12, 0.0, 0.9999999999945501, 0.0, 0.0]"
366,"I looked down and felt Miranda smile at me, but when I looked up again she was thoughtfully regardin...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 1.1575063602314257e-29, 0.0, 1.0, 0.0, 0.0]"
367,"That seemed a sound idea to me, so I did the same and we left.",6,0.9999999999973221,"[2.678038546728781e-12, 0.0, 0.0, 0.0, 1.1576295668601766e-35, 0.0, 0.9999999999973221, 0.0, 0.0]"
368,I took the tea she offered me. It wasn’t bad. I tasted the smell of the rose petals more than anythi...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 9.058811405900182e-20, 0.0, 1.0, 0.0, 0.0]"
369,"I did, then reached over and sprinkled petals over her head. The withered pink clung to her hair, an...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.135447832636082e-17, 0.0, 1.0, 0.0, 0.0]"
370,I fought the impulse to tilt the chair I was sitting on onto its rear legs. I’d only fall over and l...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.0661665723529154e-17, 0.0, 1.0, 0.0, 0.0]"
371,"Something told me that Miranda was talking about the soucouyant, that this girl looked at me and saw...",6,0.9999999999971028,"[0.0, 0.0, 0.0, 0.0, 2.89647931802394e-12, 0.0, 0.9999999999971028, 0.0, 0.0]"
372,"I stared at her, and when she didn’t smile to show she was joking, I looked at the picture again. I ...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
373,I found myself nodding uncontrollably (get away from this girl and do not go near her again) I nodde...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
374,"I didn’t have any particular direction in mind, and we ended up wandering towards Newnham Village, p...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
375,"She sounded bold, but there was so much terror in her eyes. She thought I didn’t want her.",6,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0598835100374856e-22, 0.0, 1.0, 0.0, 0.0]"
376,Walking over Midsummer Common at night on minimal sleep is like trying to cross a place-between with...,6,0.9999789004134,"[0.0, 0.0, 0.0, 0.0, 2.1099586600053734e-05, 0.0, 0.9999789004134, 0.0, 0.0]"
377,"She looked quizzical, but let me take her hands and wipe them on the grass. The mud around her mouth...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 1.7744246833334068e-20, 0.0, 1.0, 0.0, 0.0]"
378,I was silent. I couldn’t think of a single story she would want to hear.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.809296526705449e-23, 0.0, 1.0, 0.0, 0.0]"
379,"Our hands were joined across our coats. I hadn’t seen it happen, but since it had I drew her closer ...",6,0.9999999862761478,"[0.0, 0.0, 0.0, 0.0, 1.3723853030967957e-08, 0.0, 0.9999999862761478, 0.0, 0.0]"
380,"I stammered finishing the story, because of Miranda’s gaze, her eyes like swords. We were nose to no...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 4.877660745669295e-24, 0.0, 1.0, 0.0, 0.0]"
381,Miranda didn’t say anything.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
382,Miranda woke to find Ore smiling at her from a cushioned window seat across the room. The curtains w...,5,1.0,"[0.0, 0.0, 9.273088614953668e-16, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
383,Miranda dropped her rouge back into her purse without opening it.,5,1.0,"[0.0, 0.0, 1.5167958428581442e-21, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
384,Ore saw her expression and put her books down. She drew Miranda to the window seat. There wasn’t roo...,5,1.0,"[0.0, 0.0, 6.028387315410797e-22, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
385,Miranda’s father came to visit her—they went to Browns and he scoffed languidly when the baked camem...,5,0.9999999999997442,"[0.0, 0.0, 2.5713362660221715e-13, 0.0, 0.0, 0.9999999999997442, 0.0, 0.0, 0.0]"
386,"Everything was fine at home, he said, but he missed the sound of her sewing machine and doo-wop CDs,...",5,0.9999993463816783,"[0.0, 0.0, 6.536183228108234e-07, 0.0, 0.0, 0.9999993463816783, 0.0, 0.0, 0.0]"
387,Luc sighed.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
388,As a diversion Luc spread some of the illustrations for his cookbook out onto the restaurant table. ...,5,0.9999993510170749,"[0.0, 0.0, 6.489829251577146e-07, 0.0, 0.0, 0.9999993510170749, 0.0, 0.0, 0.0]"
389,"She wrote an essay in her room until evening, tossing her responses to what she’d read onto paper wi...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
390,"She took a stick of chalk from her cigarette box, but before she could raise it to her mouth it brok...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
391,"They tried to cook dinner for themselves, something with rice and dried beans and fresh tomatoes and...",5,0.9999999999999609,"[0.0, 0.0, 4.034096459896589e-14, 0.0, 0.0, 0.9999999999999609, 0.0, 0.0, 0.0]"
392,"Ore rose, her lips stinging, to turn the cooker off before anyone else on the staircase complained, ...",5,0.9999996078338415,"[0.0, 0.0, 3.9216615911009585e-07, 0.0, 0.0, 0.9999996078338415, 0.0, 0.0, 0.0]"
393,Already Ore had nearly finished the chips; Miranda stopped and gave her a reproachful look while she...,1,1.0,"[0.0, 1.0, 7.530383447241049e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
394,Ore thought.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
395,Miranda took her hand.,5,1.0,"[0.0, 0.0, 3.4532774953995355e-30, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
396,puts the kettle on.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
397,"Sade puts the kettle on, Sade puts the kettle on and sparks fly out. Electric shocks say it’s time t...",5,1.0,"[0.0, 0.0, 2.3664577681266644e-26, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
398,"Courage, cabbage, cuttage, cottage.",0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
399,What was the first word? Cabbage? Very good.,7,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
400,Juju is not enough to protect you. Everything you have I will turn against you. I’ll turn sugar bitt...,7,1.0,"[0.0, 0.0, 0.0, 0.0, 6.751794078359943e-19, 0.0, 0.0, 1.0, 0.0]"
401,"I woke up and Miranda was on top of me, clinging to me, I knew she would be lost. Her head was throw...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
402,"(did she mean to fall headfirst?) Miranda lay on her side in her bed, or in Ore’s, and she heard Ore...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
403,"She felt fine, but she began to feel followed. When she passed through the back gate of her college,...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
404,For at least ten minutes most evenings I’d taken to waiting outside a phone box on King’s Parade whi...,6,0.9999999997973301,"[0.0, 0.0, 0.0, 0.0, 2.026705697773029e-10, 0.0, 0.9999999997973301, 0.0, 0.0]"
405,She kicked me in the shin. It’s no joke being kicked in the shin by a chick wearing stilettos. I was...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 7.880658655772414e-19, 0.0, 1.0, 0.0, 0.0]"
406,"Miranda found out about a rock ’n’ roll dance night at Fisher Hall, and she fetched a flared skirt w...",6,0.9999999991079402,"[0.0, 0.0, 0.0, 0.0, 8.92059260981877e-10, 0.0, 0.9999999991079402, 0.0, 0.0]"
407,"When we got to Fisher Hall, I found out that Miranda could jive. She grabbed my hand and shimmied in...",6,0.9999999988425348,"[0.0, 0.0, 0.0, 0.0, 1.1574656492916581e-09, 0.0, 0.9999999988425348, 0.0, 0.0]"
408,"I climbed onto her bed and tucked myself around her, my knees against the backs of her knees, my sto...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 6.031823075602381e-36, 0.0, 1.0, 0.0, 0.0]"
409,"Our bodies struck like matches; she changed form under my hands, I went slowly, slowly, (only do as ...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
410,"I felt every vein in me move closer to the surface of my skin, all veins plucked in one direction as...",6,0.9999999999999902,"[1.0211213269190345e-14, 0.0, 0.0, 0.0, 2.046312397066098e-19, 0.0, 0.9999999999999902, 0.0, 0.0]"
411,She opened the college gate with her key and stepped out onto the street. I followed her; she hadn’t...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
412,She watched me.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 9.114950813977583e-35, 0.0, 1.0, 0.0, 0.0]"
413,Neither of us smiled. I felt light-headed. I couldn’t believe that we were discussing this.,6,0.9999999999999964,"[3.849717312031273e-15, 0.0, 0.0, 0.0, 1.600933430298454e-33, 0.0, 0.9999999999999964, 0.0, 0.0]"
414,I had found the bottle of purple water that Tijana had given me; I ran my thumb over its lid in my p...,1,1.0,"[0.0, 1.0, 0.0, 0.0, 1.2661886472322866e-73, 0.0, 0.0, 0.0, 0.0]"
415,"I followed her. For someone with so little energy, she ran fast. She was really and truly running fr...",6,0.9999999978678051,"[0.0, 0.0, 0.0, 0.0, 2.132195190090108e-09, 0.0, 0.9999999978678051, 0.0, 0.0]"
416,"She sniffed. When I dared to look at her, she was smiling.",6,0.9999999999999929,"[0.0, 0.0, 0.0, 0.0, 7.539271035125995e-15, 0.0, 0.9999999999999929, 0.0, 0.0]"
417,She didn’t repeat herself.,5,1.0,"[0.0, 0.0, 6.761634025013259e-50, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
418,We looked at the moon and the moon looked at us. I had thought we would be able to hear when a car w...,6,0.9999690666300552,"[0.0, 0.0, 0.0, 0.0, 3.093336994477411e-05, 0.0, 0.9999690666300552, 0.0, 0.0]"
419,We went back to college. I went to my room and Miranda went to hers.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 6.039748393504182e-20, 0.0, 1.0, 0.0, 0.0]"
420,"I pointed at him. He was standing in New Court with another guy who looked just like him, laughing f...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
421,I didn’t send it.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 4.504102805765148e-39, 0.0, 1.0, 0.0, 0.0]"
422,"Neither did I send the messages to Miri that said: Can you help me, I do miss her, you are the only ...",4,0.999998493760635,"[0.0, 0.0, 0.0, 0.0, 0.999998493760635, 0.0, 1.5062393653913185e-06, 0.0, 0.0]"
